,publishedAt,content,url,locations_and_times
67,2019-03-23T04:46:19Z,"Pedestrian hit
 (Photo: The Republic)
A pedestrian was killed in Phoenix Friday evening, and police are looking for the driver who fled the scene.
The fatal crash happened just before 7:30 p.m. at 41st Avenue and McDowell Road, Phoenix police said.
A man … [+1281 chars]",https://www.azcentral.com/story/news/local/phoenix-traffic/2019/03/22/fatal-crash-shuts-portion-mcdowell-road-phoenix/3253719002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"[('Phoenix', 'GPE'), ('Friday', 'DATE'), ('Phoenix', 'GPE')]"
68,2019-04-08T01:06:39Z,"A cyclist was taken to hospital Sunday afternoon after colliding with a vehicle on the highway connecting Victoria to the Swartz Bay ferry terminal.
The cyclist was injured around 3 p.m. PT near the Patricia Bay Highway and Royal Oak Drive. The driver of the… [+1272 chars]",https://www.cbc.ca/news/canada/british-columbia/southbound-lanes-of-pat-bay-highway-reopen-after-cyclist-vehicle-collision-1.5088499,"[('Sunday', 'DATE'), ('Victoria', 'GPE')]"
69,2019-03-20T15:42:03Z,"Michelle Hanson tested positive for at least three drugs and alcohol on the night the van she was driving went into the Grand River near Orangeville, Ont., and her toddler son was swept away, according to documents filed in family court.
Hanson allegedly had… [+1716 chars]",https://www.cbc.ca/news/canada/kitchener-waterloo/kaden-young-michelle-hanson-drugs-alcohol-grand-river-1.5064075,"[('Orangeville', 'GPE')]"
70,2019-03-20T11:50:04Z,"As many as 52 road projects worth Rs 37,019 crore were sold between 2015 and 2018, due to liquidity crisis faced by their promoters or the special purpose vehicles executing them, says a report.
According to the data collated by rating agency Icra Wednesday,… [+2692 chars]",https://www.moneycontrol.com/news/business/economy/fund-crunch-force-developers-selling-52-road-projects-in-fy15-18-icra-3674051.html,"[('between 2015 and 2018', 'DATE'), ('Wednesday', 'DATE')]"
71,2019-04-02T22:45:01Z,"The Bureau of Environmental Services needs to do a sewer repair project that will close Better Naito for a week starting next Monday (4/9).The closure will be in effect 9 a.m. to 4 p.m. each weekday. The project is slated to be complete on Friday, April 13. W… [+1632 chars]",https://bikeportland.org/2019/04/02/route-advisory-sewer-work-will-close-better-naito-for-one-week-297892,"[('a week', 'DATE'), ('next Monday', 'DATE'), ('Friday', 'DATE'), ('April 13', 'DATE')]"
72,2019-04-15T00:25:17Z,"Traffic
 (Photo: The Republic)
A portion of Thomas Road is expected to be closed for several hours after Phoenix police said there are power lines down in the area. 
Thomas was closed westbound from 67th Avenue to 71st Avenue on Sunday afternoon after Phoe… [+652 chars]",https://www.azcentral.com/story/news/local/phoenix-traffic/2019/04/14/downed-power-lines-close-thomas-road-between-67th-and-71st-avenues-phoenix-police-say/3469048002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"[('Phoenix', 'GPE'), ('Sunday', 'DATE')]"
73,2019-03-18T14:09:00Z,"Dont worry, folks, President Donald Trump is here to save General Motors Ohio plan, just like he saved, uh, Carrier. Oh god. This isnt going to end well, is it. All that and more in The Morning Shift for Monday, March 18, 2019.
1st Gear: Trump Turns His Help… [+6104 chars]",https://jalopnik.com/trump-puts-mary-barra-and-the-uaw-on-blast-over-ohio-ca-1833372439,"[('Ohio', 'GPE'), ('Monday, March 18, 2019', 'DATE')]"
74,2019-03-31T22:04:00Z,"A major milestone on the way to a new Business 40 downtown has been passed with the opening of a new bridge carrying Broad Street over the work zone.
The bridge reopened Saturday afternoon, creating a new way for people to cross over the Business 40 work zon… [+2503 chars]",https://www.journalnow.com/news/local/business_40/broad-street-bridge-back-in-business/article_f0bdc2bf-587b-5555-889f-19529ed15c37.html,"[('Saturday', 'DATE')]"
75,2019-03-31T13:54:16Z,"Making good on a longstanding threat, President Trump moved this weekend to cut direct aid to El Salvador, Guatemala and Honduras, whose citizens are fleeing north and overwhelming U.S. resources -- including as part of organized caravans that the White House… [+8839 chars]",https://www.foxnews.com/politics/trump-moves-to-cut-aid-to-central-america-amid-caravans-and-flood-of-refugees,"[('this weekend', 'DATE'), ('El Salvador', 'GPE'), ('Guatemala', 'GPE'), ('Honduras', 'GPE'), ('U.S.', 'GPE')]"
76,2019-04-09T15:49:22Z,"An Indian army soldier stands guard as an army convoy moves on a highway on the outskirts of Srinagar, Indian controlled Kashmir, Sunday, Feb. 7, 2019.
© 2019 AP Photo/Dar Yasin
The beleaguered people of Indias Jammu and Kashmir state are facing a new chall… [+1750 chars]",https://www.hrw.org/news/2019/04/09/closure-key-highway-adds-kashmirs-woes,"[('Srinagar', 'GPE'), ('Sunday, Feb. 7, 2019', 'DATE'), ('2019', 'DATE')]"
77,2019-03-22T13:15:07Z,"Image: Shutterstock
Easter weekend 2019 is Friday 19-Monday 22 April 2019. As with most bank holidays, there are planned closures and engineering works on railways and tube lines in and around the capital. We've rounded up the biggest ones included the closu… [+4122 chars]",https://londonist.com/london/transport/easter-transport-travel-disruption-closures-trains-railways-tube-dlr-stations,"[('weekend 2019', 'DATE'), ('Friday', 'DATE'), ('April 2019', 'DATE')]"
78,2019-04-12T07:00:00Z,"Giant ambassador Adam Craig was closely involved in the creation of the shoe. Giant doesn't claim that the Shuttle Flat shoe is grippier than other brands, but they do believe their dual-density rubber cup sole is more resistant to wear and tear and less like… [+2255 chars]",https://www.pinkbike.com/news/first-look-giant-introduces-first-flat-pedal-shoe-and-updates-footwear-collection.html,[]
79,2019-04-08T15:46:05Z,"The animal residents of Kruger National Park in South Africa reportedly meted out their own kind of justice.
According to BBC, a suspected rhino poacher died at the park after allegedly being trampled on by an elephant and then eaten by lions.
A group of me… [+2534 chars]",https://people.com/pets/suspected-poacher-trampled-elephant-eaten-lions/,"[('South Africa', 'GPE')]"
80,2019-04-07T01:17:00Z,"RELATED
EAST LANSING, Mich (WOOD)— After a disappointing loss to Texas Tech, many saddened Michigan State University fans flooded East Lansing's streets and sidewalks late Saturday night into Sunday morning.
Thousands went to East Lansing ahead of the Final… [+903 chars]",https://www.woodtv.com/news/michigan/rowdy-crowds-flood-east-lansing-after-losing-to-texas/1905328534,"[('EAST LANSING', 'GPE'), ('Mich', 'GPE'), ('Sunday', 'DATE'), ('East Lansing', 'GPE')]"
81,2019-04-04T16:51:21Z,"President Donald Trump clearly reacted to the backlash to his border closing threat Thursday, saying that he’d give Mexico a year to stem the flow of immigrants and drugs into the United States before closing the border and levying tariffs on car imports.
Tr… [+495 chars]",https://talkingpointsmemo.com/news/trump-backs-down-border-closing-threat-kicks-can-down-road,"[('Thursday', 'DATE'), ('Mexico', 'GPE'), ('a year', 'DATE'), ('the United States', 'GPE')]"
82,2019-04-03T12:11:00Z,"Bad news at Boots, where the American owner has warned UK store closures and job losses could be on the way. 
Walgreens Boots Alliance (WBA) talked of the need for decisive steps to reduce costs in the UK after what was described as the most difficult quarte… [+7566 chars]",https://www.independent.co.uk/news/business/comment/boots-walgreens-boots-alliance-profit-warning-store-closures-job-losses-pharmacists-defence-a8852726.html,"[('Boots', 'GPE'), ('UK', 'GPE'), ('UK', 'GPE')]"
83,2019-03-26T22:15:50Z,"After almost six years in operation, Dream Market is calling it quits. CCN has confirmed rumors of the shutdown. Since the original message was unsigned, there is some confusion about its derivation. Has law enforcement thoroughly co-opted the platform, and p… [+4613 chars]",https://www.ccn.com/dream-market-shuts-down-has-the-dea-claimed-another-darknet-victim,"[('almost six years', 'DATE')]"
84,2019-03-30T21:13:00Z,"Idaho Power recently contracted 120MW of solar power for a headline-grabbing world record low price of 2.175 cents per kWh of electricity.That figure is astoundingly low, one of a number clustered around that price point. But a closer look at the projects pre… [+6340 chars]",https://www.forbes.com/sites/johnparnell/2019/03/30/how-a-coal-power-plant-helped-idaho-reach-world-record-low-solar-price/,[]
85,2019-03-15T22:07:14Z,"Media captionGearing up for a Grand Slam party
The pubs are stocked, the hotels full and the choir in fine voice - the scene is set for a ""crazy"" Grand Slam party.
Some 275,000 people are expected to pour into Cardiff for Saturday's Wales v Ireland Six Nati… [+4403 chars]",https://www.bbc.co.uk/news/uk-wales-47581830,"[('Saturday', 'DATE')]"
86,2019-03-29T16:05:35Z,"The Walmart Neighborhood Market in west Chandler is closing next month.
The store, inside the Kyrene Village shopping center on the southwest corner of Chandler Boulevard and Kyrene Road, will close April 19.
A large yellow banner announcing the closure wen… [+4301 chars]",https://www.azcentral.com/story/news/local/chandler/2019/03/29/chandler-walmart-neighborhood-market-kyrene-village-closing-april-19/3308320002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"[('next month', 'DATE'), ('Kyrene Village', 'GPE'), ('April 19', 'DATE')]"
87,2019-03-21T03:53:34Z,"DURAND, Michigan (WJRT) - (03/20/2019) - It's not just homeowners in search of relief, on Wednesday Shiawassee County hosted a session to provide businesses owners with information about disaster resources available to them.
While four businesses in the coun… [+2978 chars]",https://www.abc12.com/content/news/Business-hit-by-tornado-learning-more-about-disaster-resources-while-rebuilding-507444741.html,"[('Michigan', 'GPE'), ('Wednesday', 'DATE'), ('Shiawassee County', 'GPE')]"
88,2019-04-11T04:00:00Z,"Allen County property tax bills were to be mailed April 12, according to Allen County Treasurer William Royce in a news release. The due date for the first installment is May 10. Both the spring and fall remittance coupons are included in the bill; no fall ma… [+3176 chars]",https://www.fwbusiness.com/fwbusiness/article_bd15d327-3d3f-568a-855e-874b0eb5c27f.html,"[('Allen County', 'GPE'), ('April 12', 'DATE'), ('May 10', 'DATE')]"
89,2019-03-19T17:00:59Z,Trek and their accessories wing at Bontrager are making bold claims about revolutionizing bike helmet safety with the debut of their new WaveCel crumple zone tech today. Calling it the biggest advancement to cycling helmets in over 30 years WaveCel was develo… [+3785 chars],https://bikerumor.com/2019/03/19/bontrager-wavecel-helmet-construction-claims-to-be-48x-safer-than-eps-foam/,"[('today', 'DATE'), ('over 30 years', 'DATE')]"
90,2019-03-23T03:29:55Z,"Posted 
March 23, 2019 14:29:55
The mystery of who killed three friends in cold blood on a road trip in north-west Queensland 40 years ago is ""solvable"", detectives say, as they and the victims families launch a new appeal for information on the case.
Key … [+4549 chars]",https://www.abc.net.au/news/2019-03-23/cold-case-of-trio-shot-in-mount-isa-bush-prompts-fresh-appeal/10932808,"[('March 23, 2019', 'DATE'), ('Queensland', 'GPE'), ('40 years ago', 'DATE')]"
91,2019-03-29T18:48:58Z,"ANCHORAGE, Alaska (AP) Alaska’s Taylor Highway has opened to traffic.
The 160-mile (257.48-kilometer) road extends north from the Alaska Highway to the city of Eagle. The highway closes each winter.
State highway crews began removing snow along the road in … [+573 chars]",https://www.seattletimes.com/seattle-news/northwest/alaskas-taylor-highway-opens-after-winter-closure/,"[('Alaska', 'GPE'), ('Alaska', 'GPE')]"
92,2019-03-29T00:35:39Z,"Space and Access
The pocketing is smart and efficient with some charming details. There's a total of five pockets: two on the outside, three on the inside. 
The zippered interior pocket at the back of the bag is sealed with a hand-polished brass YKK Excella… [+6895 chars]",https://www.carryology.com/reviews-2/mismo-m-s-soft-work-briefcase-road-test/,[]
93,2019-04-01T20:38:54Z,"While most missing persons are reported to police after a loved one realizes they are missing, Lauren Colvin Thompsons case is different: Police were searching for her before she had even disappeared. 
 On January 10, at 2:24 in the afternoon, our 911 operat… [+4354 chars]",https://www.nbcnews.com/feature/missing-in-america/texas-mother-lauren-colvin-thompson-still-missing-after-sounding-disoriented-n989731,"[('January 10', 'DATE')]"
94,2019-04-09T19:51:42Z,"The Highway 99 tunnel, which has been open for about two months, will receive its first checkup this weekend, bringing temporary lane closures and traffic detours.
Overnight on Friday, southbound Highway 99 traffic will exit at Harrison Street so crews can i… [+1278 chars]",https://www.seattletimes.com/seattle-news/transportation/maintenance-and-repairs-will-bring-closures-on-ramps-roads-and-inside-the-highway-99-tunnel/,"[('Highway', 'GPE'), ('about two months', 'DATE'), ('this weekend', 'DATE'), ('Friday', 'DATE')]"
95,2019-03-20T18:03:12Z,"Adventure boots are designed in a similar vein to adventure motorcycles, ready to handle the rigors of off-road, yet still be comfortable enough to use day in and day out. Adventure boots are made to be protective, but not as stiff as a motocross boot so that… [+9706 chars]",https://www.motorcycle.com/products/best-adventure-motorcycle-boots,"[('day', 'DATE')]"
96,2019-03-20T21:20:17Z,Washington State head coach Mike Leach eats a banana as he stands on the field during warmups. The Cougs take the field on April 20 for their Crimson and Gray intra squad football game. The state Department of Transportation may pick that weekend to close a s… [+3991 chars],https://www.seattlepi.com/local/politics/article/Warning-for-WSU-bound-travelers-The-detour-is-13703812.php,"[('Washington State', 'GPE'), ('April 20', 'DATE')]"
